Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,4738540079,https://www.realtor.com/realestateandhomes-detail/901-Ionia-Ave_Staten-Island_NY_10309_M47385-40079,1127777.0,"901 Ionia Ave, Staten Island, NY 10309",SOLD,3144.0,5.0,2.5,40.535746,-74.203101
https://www.realtor.com/,4878593225,https://www.realtor.com/realestateandhomes-detail/3328-Wilson-Ave_Bronx_NY_10469_M48785-93225,559000.0,"3328 Wilson Ave, Bronx, NY 10469",SOLD,1254.0,4.0,2,40.874287,-73.849729
https://www.realtor.com/,3799676292,https://www.realtor.com/realestateandhomes-detail/3720-Quentin-Rd_Brooklyn_NY_11234_M37996-76292,749000.0,"3720 Quentin Rd, Brooklyn, NY 11234",SOLD,1206.0,3.0,2,40.615297,-73.93534
https://www.realtor.com/,3767293778,https://www.realtor.com/realestateandhomes-detail/922-Tinton-Ave_Bronx_NY_10456_M37672-93778,759000.0,"922 Tinton Ave Unit Th, Bronx, NY 10456",SOLD,2756.0,7.0,5,40.822277,-73.90296
https://www.realtor.com/,4830214145,https://www.realtor.com/realestateandhomes-detail/1969-E-28th-St_Brooklyn_NY_11229_M48302-14145,899000.0,"1969 E 28th St, Brooklyn, NY 11229",SOLD,1434.0,4.0,2.5,40.603222,-73.944093
https://www.realtor.com/,4623143749,https://www.realtor.com/realestateandhomes-detail/9802-Avenue-L_Brooklyn_NY_11236_M46231-43749,425000.0,"9802 Avenue L, Brooklyn, NY 11236",SOLD,843.0,2.0,1.5,40.639271,-73.893894
https://www.realtor.com/,4564298900,https://www.realtor.com/realestateandhomes-detail/1946-E-34th-St_Brooklyn_NY_11234_M45642-98900,549000.0,"1946 E 34th St, Brooklyn, NY 11234",SOLD,1008.0,2.0,1,40.609444,-73.933883
https://www.realtor.com/,4711036071,https://www.realtor.com/realestateandhomes-detail/14961-24th-Rd_Whitestone_NY_11357_M47110-36071,839000.0,"149-61 24th Rd, Whitestone, NY 11357",SOLD,968.0,3.0,2,40.776662,-73.815165
https://www.realtor.com/,3411625666,https://www.realtor.com/realestateandhomes-detail/15735-26th-Ave_Flushing_NY_11354_M34116-25666,899000.0,"157-35 26th Ave, Flushing, NY 11354",SOLD,1200.0,3.0,2.5,40.773833,-73.805495
https://www.realtor.com/,3549236716,https://www.realtor.com/realestateandhomes-detail/2144-S-Service-Rd_Staten-Island_NY_10309_M35492-36716,1199000.0,"2144 S Service Rd, Staten Island, NY 10309",SOLD,3181.0,3.0,2.5,40.52467,-74.221643
