Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,3645699868,https://www.realtor.com/realestateandhomes-detail/31-Tarring-St_Staten-Island_NY_10306_M36456-99868,699999,"31 Tarring St, Staten Island, NY 10306",FOR_SALE,825.0,2,2,40.564515,-74.124574
https://www.realtor.com/,3339248205,https://www.realtor.com/realestateandhomes-detail/173-Van-Pelt-Ave_Staten-Island_NY_10303_M33392-48205,385000,"173 Van Pelt Ave, Staten Island, NY 10303",FOR_SALE,1514.0,3,2,40.631948,-74.154906
https://www.realtor.com/,4155078437,https://www.realtor.com/realestateandhomes-detail/1142-E-35th-St_Brooklyn_NY_11210_M41550-78437,700000,"1142 E 35th St, Brooklyn, NY 11210",FOR_SALE,1625.0,4,2,40.626148,-73.942243
https://www.realtor.com/,4602768817,https://www.realtor.com/realestateandhomes-detail/396-N-Railroad-Ave_Staten-Island_NY_10304_M46027-68817,825000,"396 N Railroad Ave, Staten Island, NY 10304",FOR_SALE,1200.0,3,1.5,40.593874,-74.089892
https://www.realtor.com/,3541015311,https://www.realtor.com/realestateandhomes-detail/975-65th-St_Brooklyn_NY_11219_M35410-15311,2999999,"975 65th St, Brooklyn, NY 11219",FOR_SALE,1392.0,3,2,40.630299,-74.008088
https://www.realtor.com/,4081069131,https://www.realtor.com/realestateandhomes-detail/1702-Clintonville-St_Whitestone_NY_11357_M40810-69131,995000,"17-02 Clintonville St, Whitestone, NY 11357",FOR_SALE,1100.0,2,1.5,40.783581,-73.808883
https://www.realtor.com/,4191329640,https://www.realtor.com/realestateandhomes-detail/4510-Hill-Ave_Bronx_NY_10466_M41913-29640,604000,"4510 Hill Ave, Bronx, NY 10466",FOR_SALE,1376.0,3,1.5,40.902702,-73.843544
https://www.realtor.com/,3252591101,https://www.realtor.com/realestateandhomes-detail/2067-Chatterton-Ave_Bronx_NY_10472_M32525-91101,709900,"2067 Chatterton Ave, Bronx, NY 10472",FOR_SALE,1836.0,3,1.5,40.828068,-73.853819
https://www.realtor.com/,3325663286,https://www.realtor.com/realestateandhomes-detail/15609-33rd-Ave_Flushing_NY_11354_M33256-63286,1399000,"156-09 33rd Ave, Flushing, NY 11354",FOR_SALE,2120.0,5,4.5,40.768585,-73.807962
https://www.realtor.com/,4389900221,https://www.realtor.com/realestateandhomes-detail/5809-Clearview-Expy_Flushing_NY_11364_M43899-00221,799999,"58-09 205th St, Oakland Gardens, NY 11364",FOR_SALE,1262.0,3,1.5,40.746544,-73.771826
https://www.realtor.com/,4808231243,https://www.realtor.com/realestateandhomes-detail/16507-72nd-Ave_Fresh-Meadows_NY_11365_M48082-31243,898000,"165-07 72nd Ave, Fresh Meadows, NY 11365",FOR_SALE,1560.0,4,2,40.728844,-73.803822
