data_source,id,post_link,list_date,sold_date,days_until_sold,price,address,status,area,bedrooms,bathrooms,latitude,longitude,community_area
https://www.realtor.com/,7016604780,https://www.realtor.com/realestateandhomes-detail/9837-S-Muskegon-Ave_Chicago_IL_60617_M70166-04780,2024-06-20,Not sold yet,Not sold yet,249900.0,"9837 S Muskegon Ave, Chicago, Il 60617",FOR_SALE,1265.0,3,2.0,41.716137,-87.554723,SOUTH DEERING
https://www.realtor.com/,7232334173,https://www.realtor.com/realestateandhomes-detail/10024-S-Green-St_Chicago_IL_60643_M72323-34173,2024-06-27,Not sold yet,Not sold yet,379900.0,"10024 S Green St, Chicago, Il 60643",FOR_SALE,2129.0,4,3.5,41.711571,-87.644509,WASHINGTON HEIGHTS
https://www.realtor.com/,7531680116,https://www.realtor.com/realestateandhomes-detail/8548-S-Aberdeen-St_Chicago_IL_60620_M75316-80116,2024-06-08,Not sold yet,Not sold yet,235000.0,"8548 S Aberdeen St, Chicago, Il 60620",FOR_SALE,1432.0,3,1.5,41.738172,-87.651322,AUBURN GRESHAM
https://www.realtor.com/,7644408370,https://www.realtor.com/realestateandhomes-detail/4812-S-Forrestville-Ave_Chicago_IL_60615_M76444-08370,2023-12-11,Not sold yet,Not sold yet,699900.0,"4812 S Forrestville Ave, Chicago, Il 60615",FOR_SALE,4233.0,3,4.0,41.807226,-87.612975,GRAND BOULEVARD
https://www.realtor.com/,8807234020,https://www.realtor.com/realestateandhomes-detail/3839-W-65th-St_Chicago_IL_60629_M88072-34020,2024-06-27,Not sold yet,Not sold yet,375000.0,"3839 W 65Th St, Chicago, Il 60629",FOR_SALE,1650.0,4,2.0,41.774806,-87.719289,WEST LAWN
https://www.realtor.com/,8447554851,https://www.realtor.com/realestateandhomes-detail/1315-N-Wicker-Park-Ave_Chicago_IL_60622_M84475-54851,2024-04-22,Not sold yet,Not sold yet,895000.0,"1315 N Wicker Park Ave, Chicago, Il 60622",FOR_SALE,2932.0,4,4.0,41.906277,-87.672424,WEST TOWN
https://www.realtor.com/,7592068797,https://www.realtor.com/realestateandhomes-detail/7135-N-Mason-Ave_Chicago_IL_60646_M75920-68797,2024-06-24,Not sold yet,Not sold yet,565000.0,"7135 N Mason Ave, Chicago, Il 60646",FOR_SALE,1734.0,4,1.5,42.011192,-87.773824,FOREST GLEN
https://www.realtor.com/,7969107750,https://www.realtor.com/realestateandhomes-detail/11559-S-Hale-Ave_Chicago_IL_60643_M79691-07750,2023-08-24,Not sold yet,Not sold yet,346000.0,"11559 S Hale Ave, Chicago, Il 60643",FOR_SALE,1809.0,4,3.0,41.682886,-87.672209,MORGAN PARK
https://www.realtor.com/,7136997222,https://www.realtor.com/realestateandhomes-detail/5105-S-Natchez-Ave_Chicago_IL_60638_M71369-97222,2024-06-05,Not sold yet,Not sold yet,399800.0,"5105 S Natchez Ave, Chicago, Il 60638",FOR_SALE,1013.0,3,2.0,41.799414,-87.784116,GARFIELD RIDGE
https://www.realtor.com/,7166918196,https://www.realtor.com/realestateandhomes-detail/3747-N-Cumberland-Ave_Chicago_IL_60634_M71669-18196,2024-06-20,Not sold yet,Not sold yet,405000.0,"3747 N Cumberland Ave, Chicago, Il 60634",FOR_SALE,2200.0,3,2.0,41.948029,-87.836163,DUNNING
https://www.realtor.com/,8335542540,https://www.realtor.com/realestateandhomes-detail/4836-S-Saint-Lawrence-Ave_Chicago_IL_60615_M83355-42540,2024-06-29,Not sold yet,Not sold yet,649900.0,"4836 S Saint Lawrence Ave, Chicago, Il 60615",FOR_SALE,2958.0,3,3.5,41.806558,-87.611741,GRAND BOULEVARD
https://www.realtor.com/,7186961405,https://www.realtor.com/realestateandhomes-detail/1730-W-Henderson-St_Chicago_IL_60657_M71869-61405,2024-06-24,Not sold yet,Not sold yet,1799000.0,"1730 W Henderson St, Chicago, Il 60657",FOR_SALE,4611.0,6,3.5,41.942664,-87.672387,LAKE VIEW
https://www.realtor.com/,9242103680,https://www.realtor.com/realestateandhomes-detail/2126-N-Lincoln-Park-W_Chicago_IL_60614_M92421-03680,2024-01-08,Not sold yet,Not sold yet,4195000.0,"2126 N Lincoln Park W, Chicago, Il 60614",FOR_SALE,4500.0,4,4.5,41.921035,-87.636726,LINCOLN PARK
